22897786,2045,1.412,-1.29,4.784,-82.5
22897806,2045,1.417,-1.27,4.782,-82.5
22897826,2045,1.41,-1.65,4.782,-82
22897846,2045,1.409,-1.44,4.782,-82
22897866,2045,1.413,-1.36,4.782,-82.5
22897886,2045,1.408,-1.7,4.782,-82
22897906,2046,1.409,-1.43,4.782,-82
22897926,2046,1.416,-1.39,4.776,-82
22897946,2047,1.41,-1.66,4.776,-82
22897966,2048,1.408,-1.45,4.776,-82
22897986,2049,1.411,-1.55,4.776,-82.5
22898006,2050,1.408,-1.89,4.776,-82.5
22898026,2051,1.403,-1.73,4.776,-82
22898046,2053,1.406,-1.73,4.78,-82.5
22898066,2059,1.403,-1.92,4.78,-82
22898086,2062,1.404,-1.83,4.78,-82
22898106,2064,1.402,-1.78,4.78,-82
22898126,2064,1.399,-2.21,4.78,-81.5
22898146,2064,1.396,-2.11,4.78,-82
22898166,2065,1.397,-2.14,4.793,-82
22898186,2066,1.393,-1.92,4.793,-81.5
22898206,2067,1.389,-1.8,4.793,-81.5
22898226,2068,1.388,-1.58,4.793,-82
22898246,2069,1.386,-1.32,4.793,-81
22898266,2070,1.385,-1.19,4.793,-81.5
22898286,2071,1.386,-1.35,4.782,-82
22898306,2073,1.385,-1.39,4.782,-81.5
22898326,2074,1.392,-1.33,4.782,-82.5
22898346,2076,1.397,-1.14,4.782,-82.5
22898366,2077,1.408,-1.13,4.782,-82.5
22898386,2079,1.425,-1.13,4.782,-82.5
22898406,2081,1.432,-0.85,4.782,-82.5
22898426,2083,1.433,-0.72,4.782,-82
22898446,2085,1.434,-0.79,4.782,-82.5
22898466,2088,1.427,-0.97,4.782,-82
22898486,2090,1.419,-1.44,4.782,-81.5
22898506,2094,1.418,-1.51,4.782,-82
22898526,2096,1.413,-1.48,4.782,-82
22898546,2100,1.416,-1.69,4.782,-82
22898566,2103,1.413,-1.96,4.782,-82.5
22898586,2106,1.4,-2.61,4.782,-81.5
22898606,2109,1.394,-2.55,4.782,-81.5
22898626,2113,1.385,-2.61,4.782,-82
22898646,2117,1.39,-3.4,4.776,-81.5
22898666,2120,1.39,-3.76,4.776,-82
22898686,2124,1.388,-4.12,4.776,-82.5
22898706,2128,1.389,-4.27,4.776,-81.5
22898726,2132,1.388,-4.29,4.776,-81.5
22898746,2137,1.395,-4.44,4.776,-82.5
22898766,2141,1.403,-4.83,4.793,-82.5
22898786,2145,1.405,-5.31,4.793,-82.5
22898806,2150,1.406,-5.71,4.793,-82
22898826,2154,1.408,-5.96,4.793,-82
22898846,2160,1.417,-6.26,4.793,-82
22898866,2165,1.422,-6.57,4.793,-82.5
22898886,2169,1.413,-6.82,4.785,-82
22898906,2175,1.408,-7.3,4.785,-81.5
