62609696,1254,1.421,44.46,4.836,-82
62609716,1254,1.425,44.78,4.836,-82
62609736,1255,1.427,44.78,4.836,-82
62609756,1256,1.433,44.93,4.836,-82
62609776,1256,1.436,44.59,4.855,-81.5
62609796,1256,1.435,44.56,4.855,-82
62609816,1257,1.441,44.66,4.855,-82
62609836,1257,1.44,44.64,4.855,-82.5
62609856,1257,1.432,44.32,4.855,-82
62609876,1258,1.429,44.32,4.855,-82
62609896,1258,1.434,44.41,4.836,-82
62609916,1258,1.438,44.44,4.836,-82
62609936,1259,1.429,43.95,4.836,-82.5
62609956,1259,1.434,44.07,4.836,-81.5
62609976,1259,1.43,44.14,4.836,-82
62609996,1259,1.434,44.12,4.836,-82
62610016,1260,1.435,43.87,4.833,-81.5
62610036,1260,1.435,43.69,4.833,-81.5
62610056,1261,1.434,43.71,4.833,-81.5
62610076,1261,1.433,43.5,4.833,-82
62610096,1262,1.438,43.75,4.833,-81.5
62610116,1262,1.437,43.71,4.833,-82
62610136,1262,1.432,43.79,4.833,-82.5
62610156,1263,1.434,43.85,4.833,-82
62610176,1263,1.433,44.1,4.833,-82
62610196,1263,1.433,44.1,4.833,-81.5
62610216,1263,1.427,43.98,4.833,-82
62610236,1263,1.427,44.09,4.833,-81.5
62610256,1263,1.429,44.12,4.846,-81.5
62610276,1263,1.425,44.23,4.846,-82
62610296,1263,1.424,44.06,4.846,-81.5
62610316,1263,1.426,44.32,4.846,-81.5
62610336,1263,1.43,44.52,4.846,-82
62610356,1263,1.43,44.18,4.846,-81.5
62610376,1263,1.422,44.11,4.855,-82
62610396,1263,1.428,44.42,4.855,-81.5
62610416,1263,1.43,44.52,4.855,-82
62610436,1262,1.425,44.39,4.855,-82.5
62610456,1263,1.425,44.14,4.855,-81.5
62610476,1263,1.429,44.49,4.855,-81.5
62610496,1263,1.432,44.61,4.852,-81.5
62610516,1263,1.428,44.26,4.852,-81.5
62610536,1263,1.431,44.62,4.852,-82
62610556,1263,1.43,44.71,4.852,-81.5
62610576,1263,1.433,44.93,4.852,-81.5
62610596,1263,1.442,45.23,4.852,-81.5
62610616,1263,1.433,44.7,4.863,-81.5
62610636,1263,1.432,44.87,4.863,-82
62610656,1263,1.441,45.21,4.863,-81.5
62610676,1262,1.437,44.82,4.863,-81.5
62610696,1262,1.433,45.12,4.863,-82.5
62610716,1262,1.442,45.05,4.863,-81.5
62610736,1261,1.441,44.66,4.852,-81.5
62610756,1261,1.439,44.68,4.852,-81.5
62610776,1261,1.438,44.41,4.852,-81.5
62610796,1261,1.429,44.42,4.852,-82
62610816,1260,1.432,44.39,4.852,-81.5
62610836,1260,1.427,44.17,4.852,-81.5
62610856,1259,1.427,44.12,4.836,-81.5
62610876,1259,1.439,44.08,4.836,-81.5
62610896,1259,1.432,44.12,4.836,-82.5
62610916,1259,1.433,44.09,4.836,-81.5
62610936,1259,1.428,43.99,4.836,-81.5
62610956,1258,1.424,43.9,4.836,-81.5
62610976,1258,1.422,43.66,4.855,-81.5
62610996,1257,1.421,43.83,4.855,-82.5
62611016,1257,1.421,43.74,4.855,-81.5
62611036,1257,1.429,43.9,4.855,-82
62611056,1257,1.429,44.09,4.855,-81.5
62611076,1257,1.433,43.85,4.855,-81.5
62611096,1256,1.436,43.89,4.852,-82
62611116,1256,1.433,44.14,4.852,-81.5
62611136,1256,1.436,44.46,4.852,-81.5
62611156,1256,1.431,44.53,4.852,-82
62611176,1256,1.433,44.31,4.852,-81.5
62611196,1256,1.434,44.37,4.852,-82
62611216,1256,1.433,44.71,4.833,-82
62611236,1256,1.431,44.61,4.833,-81.5
62611256,1256,1.429,44.61,4.833,-82
62611276,1256,1.43,44.41,4.833,-81.5
62611296,1255,1.434,44.46,4.833,-81.5
62611316,1254,1.432,44.3,4.833,-82.5
62611336,1254,1.436,44.21,4.846,-81.5
62611356,1254,1.437,44.39,4.846,-81.5
