1620681,0,0.439,-1.05,4.278,-81.5
1620701,0,0.443,-1.25,4.278,-81.5
1620721,0,0.438,-1.16,4.278,-82
1620741,0,0.433,-0.98,4.278,-82
1620761,0,0.43,-0.76,4.278,-82.5
1620781,0,0.429,-0.72,4.278,-81.5
1620801,0,0.428,-0.48,4.278,-82
1620821,0,0.425,-0.33,4.278,-82
1620841,0,0.421,-0.21,4.262,-82
1620861,0,0.426,-0.26,4.262,-81.5
1620881,0,0.426,-0.25,4.262,-81.5
1620901,0,0.429,-0.22,4.262,-81.5
1620921,0,0.431,-0.25,4.262,-81
1620941,0,0.433,-0.26,4.262,-81.5
1620961,0,0.432,-0.29,4.292,-81
1620981,0,0.43,-0.58,4.292,-82.5
1621001,0,0.432,-0.22,4.292,-81.5
1621021,0,0.431,-0.25,4.292,-81.5
1621041,0,0.43,-0.17,4.292,-82
1621061,0,0.424,-0.24,4.292,-81.5
1621081,0,0.425,-0.19,4.278,-82
1621101,0,0.427,-0.29,4.278,-81.5
1621121,0,0.428,-0.24,4.278,-81
1621141,0,0.431,-0.28,4.278,-82
1621161,0,0.433,-0.33,4.278,-81.5
1621181,0,0.431,-0.21,4.278,-81.5
1621201,0,0.435,-0.52,4.278,-81.5
1621221,0,0.44,-0.52,4.278,-81.5
1621241,0,0.44,-0.52,4.278,-81
1621261,0,0.443,-0.48,4.278,-81.5
1621281,0,0.438,-0.41,4.278,-81.5
1621301,0,0.436,-0.35,4.278,-81.5
1621321,0,0.438,-0.26,4.262,-81.5
1621341,0,0.435,0.37,4.262,-82
1621361,0,0.432,0.36,4.262,-81
1621381,0,0.43,0.83,4.262,-82
1621401,0,0.432,0.93,4.262,-81
1621421,0,0.433,0.75,4.262,-81.5
1621441,0,0.429,0.52,4.278,-81
1621461,0,0.43,0.41,4.278,-82
1621481,0,0.429,0.75,4.278,-81.5
1621501,0,0.427,0.58,4.278,-81
1621521,0,0.427,0.42,4.278,-81.5
1621541,0,0.426,0.57,4.278,-82
1621561,0,0.424,0.24,4.292,-81
1621581,0,0.428,0.13,4.292,-81.5
1621601,0,0.432,0.09,4.292,-81.5
1621621,0,0.433,-0.04,4.292,-82
1621641,0,0.438,0,4.292,-81
1621661,0,0.44,0.01,4.292,-81
1621681,0,0.439,-0.03,4.278,-82
