41811,0,0.73,-2.36,4.259,-82.5
41831,0,0.735,-2.29,4.259,-81.5
41851,0,0.731,-2.31,4.259,-82
41871,0,0.73,-2.52,4.259,-82
41891,0,0.731,-2.64,4.248,-82
41911,0,0.735,-2.79,4.248,-82
41931,0,0.728,-2.75,4.248,-82
41951,0,0.735,-2.77,4.248,-82
41971,0,0.733,-2.59,4.248,-82
41991,0,0.736,-2.57,4.248,-82.5
42011,0,0.73,-2.32,4.248,-82
42031,0,0.734,-2.5,4.248,-82
42051,0,0.734,-2.34,4.248,-82
42071,0,0.732,-2.32,4.248,-82
42091,0,0.733,-2.23,4.248,-81.5
42111,0,0.734,-2.19,4.248,-82
42131,0,0.733,-2.1,4.259,-82
42151,0,0.734,-1.99,4.259,-82
42171,0,0.736,-1.95,4.259,-82
42191,0,0.734,-2.19,4.259,-82.5
42211,0,0.733,-2.24,4.259,-82.5
42231,0,0.73,-2.24,4.259,-82.5
42251,0,0.729,-2.2,4.248,-82
42271,0,0.726,-1.93,4.248,-82.5
42291,0,0.73,-1.8,4.248,-82.5
42311,0,0.73,-1.77,4.248,-82
42331,0,0.728,-1.64,4.248,-82
42351,0,0.728,-1.7,4.248,-82
42371,0,0.728,-1.83,4.27,-82.5
42391,0,0.726,-1.94,4.27,-82
42411,0,0.726,-1.9,4.27,-82.5
42431,0,0.725,-2.02,4.27,-81
42451,0,0.721,-2.01,4.27,-82.5
42471,0,0.727,-1.93,4.27,-81.5
42491,0,0.729,-1.89,4.248,-81
42511,0,0.724,-1.94,4.248,-82
42531,0,0.726,-1.8,4.248,-82
42551,0,0.724,-1.87,4.248,-82
42571,0,0.724,-1.67,4.248,-82.5
42591,0,0.729,-1.67,4.248,-82
42611,0,0.727,-1.82,4.248,-82
42631,0,0.724,-1.79,4.248,-82.5
42651,0,0.726,-1.55,4.248,-82.5
42671,0,0.726,-1.68,4.248,-81
42691,0,0.724,-1.81,4.248,-82
42711,0,0.723,-2.03,4.248,-82
42731,0,0.723,-1.95,4.249,-82.5
42751,0,0.724,-2,4.249,-82.5
42771,0,0.722,-1.83,4.249,-82.5
42791,0,0.721,-1.78,4.249,-82
42811,0,0.724,-1.78,4.249,-82
42831,0,0.724,-1.61,4.249,-82
42851,0,0.722,-1.78,4.265,-82
42871,0,0.721,-1.8,4.265,-82
42891,0,0.72,-1.99,4.265,-82.5
42911,0,0.72,-1.92,4.265,-82
42931,0,0.719,-2.04,4.265,-82
42951,0,0.717,-1.82,4.265,-82.5
42971,0,0.718,-1.77,4.27,-82
42991,0,0.721,-1.87,4.27,-82
43011,0,0.725,-1.74,4.27,-82
43031,0,0.718,-1.65,4.27,-82.5
43051,0,0.714,-1.61,4.27,-82
43071,0,0.718,-1.58,4.27,-82
43091,0,0.717,-1.41,4.259,-82
43111,0,0.72,-1.46,4.259,-82
43131,0,0.717,-1.43,4.259,-82
43151,0,0.721,-1.42,4.259,-82
43171,0,0.718,-1.3,4.259,-81.5
43191,0,0.718,-1.16,4.259,-82
43211,0,0.721,-1.11,4.265,-82
43231,0,0.724,-1.13,4.265,-81.5
43251,0,0.722,-1.04,4.265,-82
43271,0,0.724,-1.09,4.265,-82
